Timestamp,BR,RtoR
03/04/2023 10:22:59.908,1349,0.836
03/04/2023 10:22:59.964,1351,0.836
03/04/2023 10:23:00.020,1351,0.836
03/04/2023 10:23:00.076,1351,0.836
03/04/2023 10:23:00.132,1352,0.836
03/04/2023 10:23:00.188,1352,0.836
03/04/2023 10:23:00.244,1352,0.836
03/04/2023 10:23:00.300,1352,0.836
03/04/2023 10:23:00.356,1352,0.836
03/04/2023 10:23:00.412,1352,0.836
03/04/2023 10:23:00.468,1352,0.836
03/04/2023 10:23:00.524,1352,-1.711
03/04/2023 10:23:00.580,1352,-1.711
03/04/2023 10:23:00.636,1352,-1.711
03/04/2023 10:23:00.692,1351,-1.711
03/04/2023 10:23:00.748,1351,-1.711
03/04/2023 10:23:00.804,1351,-1.711
03/04/2023 10:23:00.860,1350,-1.711
03/04/2023 10:23:00.916,1350,-1.711
03/04/2023 10:23:00.972,1350,-1.711
03/04/2023 10:23:01.028,1349,-1.711
03/04/2023 10:23:01.084,1348,-1.711
03/04/2023 10:23:01.140,1348,-1.711
03/04/2023 10:23:01.196,1348,-1.711
03/04/2023 10:23:01.252,1347,0.814
03/04/2023 10:23:01.308,1347,0.814
03/04/2023 10:23:01.364,1346,0.814
03/04/2023 10:23:01.420,1346,0.814
03/04/2023 10:23:01.476,1346,0.814
03/04/2023 10:23:01.532,1345,0.814
03/04/2023 10:23:01.588,1345,0.814
03/04/2023 10:23:01.644,1345,0.814
03/04/2023 10:23:01.700,1345,0.814
03/04/2023 10:23:01.756,1344,0.814
03/04/2023 10:23:01.812,1344,0.814
03/04/2023 10:23:01.868,1344,0.814
03/04/2023 10:23:01.924,1344,0.814
03/04/2023 10:23:01.980,1345,0.814
03/04/2023 10:23:02.036,1345,-0.817
03/04/2023 10:23:02.092,1345,-0.817
03/04/2023 10:23:02.148,1345,-0.817
03/04/2023 10:23:02.204,1345,-0.817
03/04/2023 10:23:02.260,1345,-0.817
03/04/2023 10:23:02.316,1345,-0.817
03/04/2023 10:23:02.372,1345,-0.817
03/04/2023 10:23:02.428,1345,-0.817
03/04/2023 10:23:02.484,1345,-0.817
03/04/2023 10:23:02.540,1345,-0.817
03/04/2023 10:23:02.596,1345,-0.817
03/04/2023 10:23:02.652,1344,-0.817
03/04/2023 10:23:02.708,1344,-0.817
03/04/2023 10:23:02.764,1344,-0.817
03/04/2023 10:23:02.820,1344,-0.817
03/04/2023 10:23:02.876,1344,-0.817
03/04/2023 10:23:02.932,1344,-0.817
03/04/2023 10:23:02.988,1344,-0.817
03/04/2023 10:23:03.044,1344,0.818
03/04/2023 10:23:03.100,1344,0.818
03/04/2023 10:23:03.156,1344,0.818
03/04/2023 10:23:03.212,1344,0.818
03/04/2023 10:23:03.268,1344,0.818
03/04/2023 10:23:03.324,1344,0.818
03/04/2023 10:23:03.380,1344,0.818
03/04/2023 10:23:03.436,1343,0.818
03/04/2023 10:23:03.492,1343,0.818
03/04/2023 10:23:03.548,1343,0.818
03/04/2023 10:23:03.604,1343,0.818
03/04/2023 10:23:03.660,1343,0.818
03/04/2023 10:23:03.716,1343,0.818
03/04/2023 10:23:03.772,1343,-0.87
03/04/2023 10:23:03.828,1343,-0.87
03/04/2023 10:23:03.884,1343,-0.87
03/04/2023 10:23:03.940,1343,-0.87
03/04/2023 10:23:03.996,1343,-0.87
03/04/2023 10:23:04.052,1342,-0.87
03/04/2023 10:23:04.108,1342,-0.87
03/04/2023 10:23:04.164,1342,-0.87
03/04/2023 10:23:04.220,1341,-0.87
03/04/2023 10:23:04.276,1341,-0.87
03/04/2023 10:23:04.332,1340,-0.87
03/04/2023 10:23:04.388,1339,-0.87
03/04/2023 10:23:04.444,1338,-0.87
03/04/2023 10:23:04.500,1338,-0.87
03/04/2023 10:23:04.556,1338,-0.87
03/04/2023 10:23:04.612,1337,-0.87
03/04/2023 10:23:04.668,1336,-0.87
03/04/2023 10:23:04.724,1335,-0.87
03/04/2023 10:23:04.780,1335,0.911
03/04/2023 10:23:04.836,1334,0.911
03/04/2023 10:23:04.892,1333,0.911
03/04/2023 10:23:04.948,1333,0.911
03/04/2023 10:23:05.004,1332,0.911
03/04/2023 10:23:05.060,1332,0.911
03/04/2023 10:23:05.116,1332,0.911
03/04/2023 10:23:05.172,1331,0.911
03/04/2023 10:23:05.228,1331,0.911
03/04/2023 10:23:05.284,1330,0.911
03/04/2023 10:23:05.340,1330,0.911
03/04/2023 10:23:05.396,1330,0.911
03/04/2023 10:23:05.452,1329,0.911
03/04/2023 10:23:05.508,1329,-0.92
03/04/2023 10:23:05.564,1328,-0.92
03/04/2023 10:23:05.620,1328,-0.92
03/04/2023 10:23:05.676,1328,-0.92
03/04/2023 10:23:05.732,1328,-0.92
03/04/2023 10:23:05.788,1327,-0.92
03/04/2023 10:23:05.844,1327,-0.92
03/04/2023 10:23:05.900,1327,-0.92
03/04/2023 10:23:05.956,1327,-0.92
03/04/2023 10:23:06.012,1327,-0.92
03/04/2023 10:23:06.068,1327,-0.92
03/04/2023 10:23:06.124,1327,-0.92
03/04/2023 10:23:06.180,1327,-0.92
03/04/2023 10:23:06.236,1327,-0.92
03/04/2023 10:23:06.292,1328,-0.92
03/04/2023 10:23:06.348,1328,-0.92
03/04/2023 10:23:06.404,1328,-0.92
03/04/2023 10:23:06.460,1328,-0.92
03/04/2023 10:23:06.516,1328,0.918
03/04/2023 10:23:06.572,1329,0.918
03/04/2023 10:23:06.628,1329,0.918
03/04/2023 10:23:06.684,1330,0.918
03/04/2023 10:23:06.740,1330,0.918
03/04/2023 10:23:06.796,1330,0.918
03/04/2023 10:23:06.852,1330,0.918
03/04/2023 10:23:06.908,1330,0.918
03/04/2023 10:23:06.964,1330,0.918
03/04/2023 10:23:07.020,1330,0.918
03/04/2023 10:23:07.076,1330,0.918
03/04/2023 10:23:07.132,1331,0.918
03/04/2023 10:23:07.188,1331,0.918
03/04/2023 10:23:07.244,1331,0.918
03/04/2023 10:23:07.300,1330,0.918
03/04/2023 10:23:07.356,1331,0.918
03/04/2023 10:23:07.412,1331,0.918
03/04/2023 10:23:07.468,1330,0.918
03/04/2023 10:23:07.524,1329,-1.018
03/04/2023 10:23:07.580,1329,-1.018
03/04/2023 10:23:07.636,1329,-1.018
03/04/2023 10:23:07.692,1329,-1.018
03/04/2023 10:23:07.748,1329,-1.018
03/04/2023 10:23:07.804,1329,-1.018
03/04/2023 10:23:07.860,1329,-1.018
03/04/2023 10:23:07.916,1328,-1.018
03/04/2023 10:23:07.972,1328,-1.018
03/04/2023 10:23:08.028,1328,-1.018
03/04/2023 10:23:08.084,1328,-1.018
03/04/2023 10:23:08.140,1328,-1.018
03/04/2023 10:23:08.196,1328,-1.018
03/04/2023 10:23:08.252,1328,-1.018
03/04/2023 10:23:08.308,1328,-1.018
03/04/2023 10:23:08.364,1328,-1.018
03/04/2023 10:23:08.420,1329,-1.018
03/04/2023 10:23:08.476,1329,-1.018
03/04/2023 10:23:08.532,1329,-1.018
03/04/2023 10:23:08.588,1330,-1.018
03/04/2023 10:23:08.644,1329,-1.018
03/04/2023 10:23:08.700,1329,-1.018
03/04/2023 10:23:08.756,1330,1.192
03/04/2023 10:23:08.812,1330,1.192
03/04/2023 10:23:08.868,1330,1.192
03/04/2023 10:23:08.924,1331,1.192
03/04/2023 10:23:08.980,1331,1.192
03/04/2023 10:23:09.036,1331,1.192
03/04/2023 10:23:09.092,1330,1.192
03/04/2023 10:23:09.148,1330,1.192
03/04/2023 10:23:09.204,1330,1.192
03/04/2023 10:23:09.260,1330,1.192
03/04/2023 10:23:09.316,1329,1.192
03/04/2023 10:23:09.372,1329,1.192
03/04/2023 10:23:09.428,1329,1.192
03/04/2023 10:23:09.484,1329,1.192
03/04/2023 10:23:09.540,1329,1.192
03/04/2023 10:23:09.596,1328,1.192
03/04/2023 10:23:09.652,1328,1.192
03/04/2023 10:23:09.708,1327,1.192
03/04/2023 10:23:09.764,1326,-1.039
03/04/2023 10:23:09.820,1326,-1.039
03/04/2023 10:23:09.876,1326,-1.039
03/04/2023 10:23:09.932,1325,-1.039
03/04/2023 10:23:09.988,1325,-1.039
03/04/2023 10:23:10.044,1324,-1.039
03/04/2023 10:23:10.100,1324,-1.039
03/04/2023 10:23:10.156,1325,-1.039
03/04/2023 10:23:10.212,1325,-1.039
03/04/2023 10:23:10.268,1326,-1.039
03/04/2023 10:23:10.324,1326,-1.039
03/04/2023 10:23:10.380,1326,-1.039
03/04/2023 10:23:10.436,1326,-1.039
03/04/2023 10:23:10.492,1325,-1.039
03/04/2023 10:23:10.548,1324,-1.039
03/04/2023 10:23:10.604,1324,-1.039
03/04/2023 10:23:10.660,1325,-1.039
03/04/2023 10:23:10.716,1325,-1.039
03/04/2023 10:23:10.772,1326,0.964
03/04/2023 10:23:10.828,1326,0.964
03/04/2023 10:23:10.884,1327,0.964
03/04/2023 10:23:10.940,1327,0.964
03/04/2023 10:23:10.996,1327,0.964
03/04/2023 10:23:11.052,1327,0.964
03/04/2023 10:23:11.108,1327,0.964
03/04/2023 10:23:11.164,1328,0.964
03/04/2023 10:23:11.220,1328,0.964
03/04/2023 10:23:11.276,1328,0.964
03/04/2023 10:23:11.332,1328,0.964
03/04/2023 10:23:11.388,1328,0.964
03/04/2023 10:23:11.444,1327,0.964
03/04/2023 10:23:11.500,1328,0.964
03/04/2023 10:23:11.556,1328,0.964
03/04/2023 10:23:11.612,1328,0.964
03/04/2023 10:23:11.668,1328,0.964
03/04/2023 10:23:11.724,1329,0.964
03/04/2023 10:23:11.780,1329,-1.072
03/04/2023 10:23:11.836,1329,-1.072
03/04/2023 10:23:11.892,1330,-1.072
03/04/2023 10:23:11.948,1330,-1.072
03/04/2023 10:23:12.004,1330,-1.072
03/04/2023 10:23:12.060,1330,-1.072
03/04/2023 10:23:12.116,1330,-1.072
03/04/2023 10:23:12.172,1330,-1.072
03/04/2023 10:23:12.228,1330,-1.072
03/04/2023 10:23:12.284,1330,-1.072
03/04/2023 10:23:12.340,1330,-1.072
03/04/2023 10:23:12.396,1330,-1.072
03/04/2023 10:23:12.452,1330,-1.072
03/04/2023 10:23:12.508,1330,-1.072
03/04/2023 10:23:12.564,1331,-1.072
03/04/2023 10:23:12.620,1331,-1.072
03/04/2023 10:23:12.676,1331,-1.072
03/04/2023 10:23:12.732,1330,-1.072
03/04/2023 10:23:12.788,1330,1.017
03/04/2023 10:23:12.844,1329,1.017
03/04/2023 10:23:12.900,1329,1.017
03/04/2023 10:23:12.956,1328,1.017
03/04/2023 10:23:13.012,1328,1.017
03/04/2023 10:23:13.068,1328,1.017
03/04/2023 10:23:13.124,1328,1.017
03/04/2023 10:23:13.180,1328,1.017
03/04/2023 10:23:13.236,1329,1.017
03/04/2023 10:23:13.292,1331,1.017
03/04/2023 10:23:13.348,1332,1.017
03/04/2023 10:23:13.404,1331,1.017
03/04/2023 10:23:13.460,1331,1.017
03/04/2023 10:23:13.516,1331,1.017
03/04/2023 10:23:13.572,1331,1.017
03/04/2023 10:23:13.628,1331,1.017
03/04/2023 10:23:13.684,1331,1.017
03/04/2023 10:23:13.740,1330,1.017
03/04/2023 10:23:13.796,1330,-0.832
03/04/2023 10:23:13.852,1329,-0.832
03/04/2023 10:23:13.908,1329,-0.832
03/04/2023 10:23:13.964,1328,-0.832
03/04/2023 10:23:14.020,1327,-0.832
03/04/2023 10:23:14.076,1327,-0.832
03/04/2023 10:23:14.132,1326,-0.832
03/04/2023 10:23:14.188,1326,-0.832
03/04/2023 10:23:14.244,1325,-0.832
03/04/2023 10:23:14.300,1325,-0.832
03/04/2023 10:23:14.356,1325,-0.832
03/04/2023 10:23:14.412,1326,-0.832
03/04/2023 10:23:14.468,1326,-0.832
03/04/2023 10:23:14.524,1325,0.861
03/04/2023 10:23:14.580,1325,0.861
03/04/2023 10:23:14.636,1325,0.861
03/04/2023 10:23:14.692,1325,0.861
03/04/2023 10:23:14.748,1325,0.861
03/04/2023 10:23:14.804,1325,0.861
03/04/2023 10:23:14.860,1325,0.861
03/04/2023 10:23:14.916,1325,0.861
03/04/2023 10:23:14.972,1324,0.861
03/04/2023 10:23:15.028,1324,0.861
03/04/2023 10:23:15.084,1325,0.861
03/04/2023 10:23:15.140,1325,0.861
03/04/2023 10:23:15.196,1326,0.861
03/04/2023 10:23:15.252,1327,-0.869
03/04/2023 10:23:15.308,1327,-0.869
03/04/2023 10:23:15.364,1329,-0.869
03/04/2023 10:23:15.420,1329,-0.869
03/04/2023 10:23:15.476,1330,-0.869
03/04/2023 10:23:15.532,1331,-0.869
03/04/2023 10:23:15.588,1333,-0.869
03/04/2023 10:23:15.644,1334,-0.869
03/04/2023 10:23:15.700,1334,-0.869
03/04/2023 10:23:15.756,1335,-0.869
03/04/2023 10:23:15.812,1335,-0.869
03/04/2023 10:23:15.868,1334,-0.869
03/04/2023 10:23:15.924,1333,-0.869
03/04/2023 10:23:15.980,1333,-0.869
03/04/2023 10:23:16.036,1333,-0.869
03/04/2023 10:23:16.092,1332,-0.869
03/04/2023 10:23:16.148,1331,-0.869
03/04/2023 10:23:16.204,1331,-0.869
03/04/2023 10:23:16.260,1332,0.891
03/04/2023 10:23:16.316,1334,0.891
03/04/2023 10:23:16.372,1335,0.891
03/04/2023 10:23:16.428,1334,0.891
03/04/2023 10:23:16.484,1332,0.891
03/04/2023 10:23:16.540,1332,0.891
03/04/2023 10:23:16.596,1332,0.891
03/04/2023 10:23:16.652,1331,0.891
03/04/2023 10:23:16.708,1331,0.891
03/04/2023 10:23:16.764,1330,0.891
03/04/2023 10:23:16.820,1330,0.891
03/04/2023 10:23:16.876,1330,0.891
03/04/2023 10:23:16.932,1329,0.891
03/04/2023 10:23:16.988,1328,0.891
03/04/2023 10:23:17.044,1327,-0.853
03/04/2023 10:23:17.100,1326,-0.853
03/04/2023 10:23:17.156,1326,-0.853
03/04/2023 10:23:17.212,1326,-0.853
03/04/2023 10:23:17.268,1325,-0.853
03/04/2023 10:23:17.324,1325,-0.853
03/04/2023 10:23:17.380,1326,-0.853
03/04/2023 10:23:17.436,1327,-0.853
03/04/2023 10:23:17.492,1329,-0.853
03/04/2023 10:23:17.548,1330,-0.853
03/04/2023 10:23:17.604,1330,-0.853
03/04/2023 10:23:17.660,1329,-0.853
03/04/2023 10:23:17.716,1329,-0.853
03/04/2023 10:23:17.772,1329,-0.853
03/04/2023 10:23:17.828,1328,-0.853
03/04/2023 10:23:17.884,1327,-0.853
03/04/2023 10:23:17.940,1327,-0.853
03/04/2023 10:23:17.996,1327,-0.853
03/04/2023 10:23:18.052,1326,0.858
03/04/2023 10:23:18.108,1326,0.858
03/04/2023 10:23:18.164,1324,0.858
03/04/2023 10:23:18.220,1324,0.858
03/04/2023 10:23:18.276,1324,0.858
03/04/2023 10:23:18.332,1324,0.858
03/04/2023 10:23:18.388,1323,0.858
03/04/2023 10:23:18.444,1321,0.858
03/04/2023 10:23:18.500,1321,0.858
03/04/2023 10:23:18.556,1320,0.858
03/04/2023 10:23:18.612,1319,0.858
03/04/2023 10:23:18.668,1319,0.858
03/04/2023 10:23:18.724,1318,0.858
03/04/2023 10:23:18.780,1318,-0.818
03/04/2023 10:23:18.836,1318,-0.818
03/04/2023 10:23:18.892,1318,-0.818
03/04/2023 10:23:18.948,1318,-0.818
03/04/2023 10:23:19.004,1318,-0.818
03/04/2023 10:23:19.060,1318,-0.818
03/04/2023 10:23:19.116,1318,-0.818
03/04/2023 10:23:19.172,1320,-0.818
03/04/2023 10:23:19.228,1321,-0.818
03/04/2023 10:23:19.284,1321,-0.818
03/04/2023 10:23:19.340,1321,-0.818
03/04/2023 10:23:19.396,1322,-0.818
03/04/2023 10:23:19.452,1323,-0.818
03/04/2023 10:23:19.508,1323,0.745
03/04/2023 10:23:19.564,1324,0.745
03/04/2023 10:23:19.620,1324,0.745
03/04/2023 10:23:19.676,1323,0.745
03/04/2023 10:23:19.732,1322,0.745
03/04/2023 10:23:19.788,1321,0.745
03/04/2023 10:23:19.844,1321,0.745
03/04/2023 10:23:19.900,1320,0.745
03/04/2023 10:23:19.956,1320,0.745
03/04/2023 10:23:20.012,1319,0.745
03/04/2023 10:23:20.068,1318,0.745
03/04/2023 10:23:20.124,1317,0.745
03/04/2023 10:23:20.180,1317,0.745
03/04/2023 10:23:20.236,1316,0.745
03/04/2023 10:23:20.292,1316,-0.742
03/04/2023 10:23:20.348,1316,-0.742
03/04/2023 10:23:20.404,1316,-0.742
03/04/2023 10:23:20.460,1316,-0.742
03/04/2023 10:23:20.516,1315,-0.742
03/04/2023 10:23:20.572,1315,-0.742
03/04/2023 10:23:20.628,1316,-0.742
03/04/2023 10:23:20.684,1318,-0.742
03/04/2023 10:23:20.740,1320,-0.742
03/04/2023 10:23:20.796,1320,-0.742
03/04/2023 10:23:20.852,1318,-0.742
03/04/2023 10:23:20.908,1318,-0.742
03/04/2023 10:23:20.964,1317,-0.742
03/04/2023 10:23:21.020,1317,-0.742
03/04/2023 10:23:21.076,1317,-0.742
03/04/2023 10:23:21.132,1316,-0.742
03/04/2023 10:23:21.188,1316,-0.742
03/04/2023 10:23:21.244,1315,-0.742
03/04/2023 10:23:21.300,1315,-0.742
03/04/2023 10:23:21.356,1315,-0.742
03/04/2023 10:23:21.412,1315,-0.742
03/04/2023 10:23:21.468,1314,-0.742
03/04/2023 10:23:21.524,1314,-0.742
03/04/2023 10:23:21.580,1315,-0.742
03/04/2023 10:23:21.636,1316,-0.742
03/04/2023 10:23:21.692,1317,-0.742
03/04/2023 10:23:21.748,1318,1.4
03/04/2023 10:23:21.804,1318,1.4
03/04/2023 10:23:21.860,1318,1.4
03/04/2023 10:23:21.916,1318,1.4
03/04/2023 10:23:21.972,1318,1.4
03/04/2023 10:23:22.028,1317,1.4
03/04/2023 10:23:22.084,1317,1.4
03/04/2023 10:23:22.140,1316,1.4
03/04/2023 10:23:22.196,1315,1.4
03/04/2023 10:23:22.252,1315,-0.646
03/04/2023 10:23:22.308,1315,-0.646
03/04/2023 10:23:22.364,1316,-0.646
03/04/2023 10:23:22.420,1317,-0.646
03/04/2023 10:23:22.476,1317,-0.646
03/04/2023 10:23:22.532,1317,-0.646
03/04/2023 10:23:22.588,1317,-0.646
03/04/2023 10:23:22.644,1317,-0.646
03/04/2023 10:23:22.700,1317,-0.646
03/04/2023 10:23:22.756,1317,-0.646
03/04/2023 10:23:22.812,1318,-0.646
03/04/2023 10:23:22.868,1319,-0.646
03/04/2023 10:23:22.924,1318,-0.646
03/04/2023 10:23:22.980,1318,-0.646
03/04/2023 10:23:23.036,1318,0.697
03/04/2023 10:23:23.092,1319,0.697
03/04/2023 10:23:23.148,1319,0.697
03/04/2023 10:23:23.204,1319,0.697
03/04/2023 10:23:23.260,1318,0.697
03/04/2023 10:23:23.316,1318,0.697
03/04/2023 10:23:23.372,1318,0.697
03/04/2023 10:23:23.428,1319,0.697
03/04/2023 10:23:23.484,1320,0.697
03/04/2023 10:23:23.540,1321,0.697
03/04/2023 10:23:23.596,1321,0.697
03/04/2023 10:23:23.652,1322,0.697
03/04/2023 10:23:23.708,1322,0.697
03/04/2023 10:23:23.764,1321,-0.683
03/04/2023 10:23:23.820,1320,-0.683
03/04/2023 10:23:23.876,1321,-0.683
03/04/2023 10:23:23.932,1321,-0.683
03/04/2023 10:23:23.988,1320,-0.683
03/04/2023 10:23:24.044,1318,-0.683
03/04/2023 10:23:24.100,1318,-0.683
03/04/2023 10:23:24.156,1317,-0.683
03/04/2023 10:23:24.212,1316,-0.683
03/04/2023 10:23:24.268,1316,-0.683
03/04/2023 10:23:24.324,1317,-0.683
03/04/2023 10:23:24.380,1318,-0.683
03/04/2023 10:23:24.436,1319,-0.683
03/04/2023 10:23:24.492,1317,-0.683
03/04/2023 10:23:24.548,1316,0.726
03/04/2023 10:23:24.604,1314,0.726
03/04/2023 10:23:24.660,1314,0.726
03/04/2023 10:23:24.716,1314,0.726
03/04/2023 10:23:24.772,1315,0.726
03/04/2023 10:23:24.828,1315,0.726
03/04/2023 10:23:24.884,1315,0.726
03/04/2023 10:23:24.940,1315,0.726
03/04/2023 10:23:24.996,1316,0.726
03/04/2023 10:23:25.052,1317,0.726
03/04/2023 10:23:25.108,1317,0.726
03/04/2023 10:23:25.164,1316,0.726
03/04/2023 10:23:25.220,1315,0.726
03/04/2023 10:23:25.276,1315,-0.79
03/04/2023 10:23:25.332,1315,-0.79
03/04/2023 10:23:25.388,1315,-0.79
03/04/2023 10:23:25.444,1316,-0.79
03/04/2023 10:23:25.500,1316,-0.79
03/04/2023 10:23:25.556,1317,-0.79
03/04/2023 10:23:25.612,1318,-0.79
03/04/2023 10:23:25.668,1318,-0.79
03/04/2023 10:23:25.724,1316,-0.79
03/04/2023 10:23:25.780,1316,-0.79
03/04/2023 10:23:25.836,1316,-0.79
03/04/2023 10:23:25.892,1316,-0.79
03/04/2023 10:23:25.948,1317,-0.79
03/04/2023 10:23:26.004,1318,0.857
03/04/2023 10:23:26.060,1318,0.857
03/04/2023 10:23:26.116,1318,0.857
03/04/2023 10:23:26.172,1319,0.857
03/04/2023 10:23:26.228,1319,0.857
03/04/2023 10:23:26.284,1319,0.857
03/04/2023 10:23:26.340,1318,0.857
03/04/2023 10:23:26.396,1318,0.857
03/04/2023 10:23:26.452,1317,0.857
03/04/2023 10:23:26.508,1316,0.857
03/04/2023 10:23:26.564,1314,0.857
03/04/2023 10:23:26.620,1314,0.857
03/04/2023 10:23:26.676,1313,0.857
03/04/2023 10:23:26.732,1312,0.857
03/04/2023 10:23:26.788,1311,-0.733
03/04/2023 10:23:26.844,1310,-0.733
03/04/2023 10:23:26.900,1310,-0.733
03/04/2023 10:23:26.956,1309,-0.733
03/04/2023 10:23:27.012,1309,-0.733
03/04/2023 10:23:27.068,1309,-0.733
03/04/2023 10:23:27.124,1309,-0.733
03/04/2023 10:23:27.180,1309,-0.733
03/04/2023 10:23:27.236,1309,-0.733
03/04/2023 10:23:27.292,1308,-0.733
03/04/2023 10:23:27.348,1308,-0.733
03/04/2023 10:23:27.404,1310,-0.733
03/04/2023 10:23:27.460,1310,-0.733
03/04/2023 10:23:27.516,1310,0.744
03/04/2023 10:23:27.572,1310,0.744
03/04/2023 10:23:27.628,1310,0.744
03/04/2023 10:23:27.684,1310,0.744
03/04/2023 10:23:27.740,1310,0.744
03/04/2023 10:23:27.796,1310,0.744
03/04/2023 10:23:27.852,1309,0.744
03/04/2023 10:23:27.908,1309,0.744
03/04/2023 10:23:27.964,1309,0.744
03/04/2023 10:23:28.020,1309,0.744
03/04/2023 10:23:28.076,1309,0.744
03/04/2023 10:23:28.132,1309,0.744
03/04/2023 10:23:28.188,1309,0.744
03/04/2023 10:23:28.244,1309,0.744
03/04/2023 10:23:28.300,1309,-0.738
03/04/2023 10:23:28.356,1309,-0.738
03/04/2023 10:23:28.412,1309,-0.738
03/04/2023 10:23:28.468,1309,-0.738
03/04/2023 10:23:28.524,1309,-0.738
03/04/2023 10:23:28.580,1309,-0.738
03/04/2023 10:23:28.636,1308,-0.738
03/04/2023 10:23:28.692,1308,-0.738
03/04/2023 10:23:28.748,1308,-0.738
03/04/2023 10:23:28.804,1307,-0.738
03/04/2023 10:23:28.860,1307,-0.738
03/04/2023 10:23:28.916,1307,-0.738
03/04/2023 10:23:28.972,1306,-0.738
03/04/2023 10:23:29.028,1306,0.761
03/04/2023 10:23:29.084,1305,0.761
03/04/2023 10:23:29.140,1306,0.761
03/04/2023 10:23:29.196,1306,0.761
03/04/2023 10:23:29.252,1306,0.761
03/04/2023 10:23:29.308,1305,0.761
03/04/2023 10:23:29.364,1306,0.761
03/04/2023 10:23:29.420,1307,0.761
03/04/2023 10:23:29.476,1308,0.761
03/04/2023 10:23:29.532,1311,0.761
03/04/2023 10:23:29.588,1312,0.761
03/04/2023 10:23:29.644,1313,0.761
03/04/2023 10:23:29.700,1314,0.761
03/04/2023 10:23:29.756,1315,-0.773
03/04/2023 10:23:29.812,1319,-0.773
03/04/2023 10:23:29.868,1321,-0.773
03/04/2023 10:23:29.924,1325,-0.773
03/04/2023 10:23:29.980,1327,-0.773
03/04/2023 10:23:30.036,1329,-0.773
03/04/2023 10:23:30.092,1332,-0.773
03/04/2023 10:23:30.148,1334,-0.773
03/04/2023 10:23:30.204,1336,-0.773
03/04/2023 10:23:30.260,1336,-0.773
03/04/2023 10:23:30.316,1337,-0.773
03/04/2023 10:23:30.372,1340,-0.773
03/04/2023 10:23:30.428,1340,-0.773
03/04/2023 10:23:30.484,1339,-0.773
03/04/2023 10:23:30.540,1339,0.736
03/04/2023 10:23:30.596,1339,0.736
03/04/2023 10:23:30.652,1340,0.736
03/04/2023 10:23:30.708,1339,0.736
03/04/2023 10:23:30.764,1337,0.736
03/04/2023 10:23:30.820,1336,0.736
03/04/2023 10:23:30.876,1335,0.736
03/04/2023 10:23:30.932,1333,0.736
03/04/2023 10:23:30.988,1332,0.736
03/04/2023 10:23:31.044,1330,0.736
03/04/2023 10:23:31.100,1329,0.736
03/04/2023 10:23:31.156,1327,0.736
03/04/2023 10:23:31.212,1325,0.736
03/04/2023 10:23:31.268,1323,-0.753
03/04/2023 10:23:31.324,1321,-0.753
03/04/2023 10:23:31.380,1321,-0.753
03/04/2023 10:23:31.436,1320,-0.753
03/04/2023 10:23:31.492,1317,-0.753
03/04/2023 10:23:31.548,1316,-0.753
03/04/2023 10:23:31.604,1315,-0.753
03/04/2023 10:23:31.660,1313,-0.753
03/04/2023 10:23:31.716,1312,-0.753
03/04/2023 10:23:31.772,1311,-0.753
03/04/2023 10:23:31.828,1311,-0.753
03/04/2023 10:23:31.884,1311,-0.753
03/04/2023 10:23:31.940,1311,-0.753
03/04/2023 10:23:31.996,1311,-0.753
03/04/2023 10:23:32.052,1310,-0.753
03/04/2023 10:23:32.108,1309,-0.753
03/04/2023 10:23:32.164,1311,-0.753
03/04/2023 10:23:32.220,1311,-0.753
03/04/2023 10:23:32.276,1311,0.88
03/04/2023 10:23:32.332,1312,0.88
03/04/2023 10:23:32.388,1312,0.88
03/04/2023 10:23:32.444,1311,0.88
03/04/2023 10:23:32.500,1310,0.88
03/04/2023 10:23:32.556,1310,0.88
03/04/2023 10:23:32.612,1309,0.88
03/04/2023 10:23:32.668,1308,0.88
03/04/2023 10:23:32.724,1308,0.88
03/04/2023 10:23:32.780,1308,0.88
03/04/2023 10:23:32.836,1308,0.88
03/04/2023 10:23:32.892,1307,0.88
03/04/2023 10:23:32.948,1306,0.88
03/04/2023 10:23:33.004,1305,-0.774
03/04/2023 10:23:33.060,1305,-0.774
03/04/2023 10:23:33.116,1305,-0.774
03/04/2023 10:23:33.172,1304,-0.774
03/04/2023 10:23:33.228,1304,-0.774
03/04/2023 10:23:33.284,1303,-0.774
03/04/2023 10:23:33.340,1303,-0.774
03/04/2023 10:23:33.396,1303,-0.774
03/04/2023 10:23:33.452,1303,-0.774
03/04/2023 10:23:33.508,1302,-0.774
03/04/2023 10:23:33.564,1302,-0.774
03/04/2023 10:23:33.620,1302,-0.774
03/04/2023 10:23:33.676,1301,-0.774
03/04/2023 10:23:33.732,1300,-0.774
03/04/2023 10:23:33.788,1300,0.716
03/04/2023 10:23:33.844,1300,0.716
03/04/2023 10:23:33.900,1300,0.716
03/04/2023 10:23:33.956,1299,0.716
03/04/2023 10:23:34.012,1299,0.716
03/04/2023 10:23:34.068,1298,0.716
03/04/2023 10:23:34.124,1298,0.716
03/04/2023 10:23:34.180,1298,0.716
03/04/2023 10:23:34.236,1298,0.716
03/04/2023 10:23:34.292,1298,0.716
03/04/2023 10:23:34.348,1298,0.716
03/04/2023 10:23:34.404,1298,0.716
03/04/2023 10:23:34.460,1299,0.716
03/04/2023 10:23:34.516,1299,-0.766
03/04/2023 10:23:34.572,1298,-0.766
