Timestamp,HR,BR,Temp,Posture,Activity,Acceleration,Battery,BRAmplitude,ECGAmplitude,ECGNoise,XMin,XPeak,YMin,YPeak,ZMin,ZPeak
03/04/2023 10:20:59.428,71,17.0,-3276.8,162,0.02,0.06,3.908,33256.000,0.001460,0.000080,0.83,0.91,0.25,0.36,-0.06,0.01
03/04/2023 10:21:00.428,75,16.8,-3276.8,161,0.03,0.06,3.908,37374.000,0.001400,0.000060,0.83,0.92,0.28,0.36,-0.08,0.03
03/04/2023 10:21:01.428,77,17.8,-3276.8,160,0.02,0.06,3.908,32246.000,0.001400,0.000160,0.83,0.92,0.28,0.36,-0.08,0.03
03/04/2023 10:21:02.428,79,19.0,-3276.8,160,0.02,0.06,3.908,27175.000,0.001320,0.000100,0.81,0.92,0.28,0.38,-0.09,0.02
03/04/2023 10:21:03.428,77,19.8,-3276.8,160,0.03,0.08,3.908,21888.000,0.001320,0.000100,0.81,0.91,0.27,0.36,-0.07,0.06
03/04/2023 10:21:04.428,76,20.2,-3276.8,160,0.03,0.08,3.908,19662.000,0.001280,0.000100,0.83,0.91,0.26,0.36,-0.08,0.06
03/04/2023 10:21:05.428,75,20.4,-3276.8,162,0.05,0.09,3.908,30066.000,0.001280,0.000080,0.80,0.93,0.26,0.36,-0.09,0.07
03/04/2023 10:21:06.428,75,20.6,-3276.8,163,0.05,0.08,3.908,32411.000,0.001240,0.000140,0.81,0.95,0.21,0.33,-0.08,0.06
03/04/2023 10:21:07.428,78,20.7,-3276.8,166,0.06,0.14,3.908,29385.000,0.001240,0.000320,0.84,1.00,0.14,0.28,-0.09,0.01
03/04/2023 10:21:08.428,81,18.9,-3276.8,166,0.05,0.10,3.908,24234.000,0.001200,0.000400,0.85,0.97,0.13,0.22,-0.06,0.06
03/04/2023 10:21:09.428,81,17.8,-3276.8,166,0.04,0.08,3.908,21706.000,0.001200,0.000360,0.85,0.97,0.15,0.30,-0.09,0.08
03/04/2023 10:21:10.428,83,17.1,-3276.8,168,0.04,0.09,3.908,20904.000,0.001180,0.000260,0.85,0.95,0.19,0.26,-0.12,0.08
03/04/2023 10:21:11.428,84,16.8,-3276.8,168,0.03,0.09,3.907,31579.000,0.001180,0.000240,0.87,1.00,0.12,0.20,-0.07,0.04
03/04/2023 10:21:12.428,86,16.5,-3276.8,-169,0.08,0.10,3.907,35724.000,0.001160,0.000220,0.87,0.97,0.14,0.21,-0.07,0.08
03/04/2023 10:21:13.428,85,16.0,-3276.8,-170,0.15,0.21,3.907,29056.000,0.001160,0.000360,0.85,0.96,0.03,0.24,0.01,0.22
03/04/2023 10:21:14.428,79,15.4,-3276.8,-170,0.09,0.18,3.907,23653.000,0.001100,0.000320,0.86,0.97,-0.01,0.13,0.12,0.25
03/04/2023 10:21:15.428,79,15.1,-3276.8,-170,0.06,0.12,3.907,19750.000,0.001100,0.000420,0.87,0.95,0.00,0.13,0.15,0.22
03/04/2023 10:21:16.428,77,14.9,-3276.8,-175,0.20,0.27,3.907,22752.000,0.001060,0.000340,0.85,0.98,0.00,0.18,-0.19,0.22
03/04/2023 10:21:17.428,74,14.7,-3276.8,-170,0.15,0.22,3.907,27917.000,0.001060,0.000300,0.80,0.97,0.02,0.31,-0.15,0.10
03/04/2023 10:21:18.428,77,14.5,-3276.8,169,0.12,0.24,3.907,26709.000,0.001060,0.000660,0.83,1.07,0.10,0.36,-0.14,0.08
03/04/2023 10:21:19.428,78,13.9,-3276.8,-170,0.10,0.18,3.907,22830.000,0.001060,0.000420,0.80,1.08,0.13,0.28,-0.13,0.20
03/04/2023 10:21:20.428,82,13.6,-3276.8,-170,0.05,0.12,3.907,20831.000,0.001040,0.000300,0.84,1.01,0.07,0.20,-0.01,0.19
03/04/2023 10:21:21.428,87,13.4,-3276.8,-168,0.06,0.12,3.907,18307.000,0.001040,0.000200,0.85,0.97,0.08,0.26,-0.03,0.16
03/04/2023 10:21:22.428,91,13.2,-3276.8,-167,0.04,0.13,3.907,18508.000,0.001060,0.000360,0.80,0.97,0.15,0.27,0.02,0.16
03/04/2023 10:21:23.428,91,12.8,-3276.8,-166,0.05,0.07,3.907,21905.000,0.001060,0.000260,0.86,0.97,0.15,0.24,0.04,0.16
03/04/2023 10:21:24.428,90,12.6,-3276.8,-166,0.06,0.10,3.906,29547.000,0.001120,0.000320,0.85,0.98,0.12,0.21,0.09,0.21
03/04/2023 10:21:25.428,88,12.4,-3276.8,-168,0.13,0.19,3.906,37736.000,0.001120,0.000240,0.85,0.97,0.08,0.25,-0.09,0.20
03/04/2023 10:21:26.428,85,12.4,-3276.8,-168,0.07,0.20,3.906,39323.000,0.001060,0.000220,0.87,1.01,0.08,0.27,-0.13,0.19
03/04/2023 10:21:27.428,84,12.3,-3276.8,167,0.10,0.16,3.906,37005.000,0.001060,0.000460,0.85,0.96,0.19,0.28,-0.14,0.15
03/04/2023 10:21:28.428,83,11.9,-3276.8,168,0.09,0.16,3.906,39591.000,0.001080,0.000440,0.86,1.01,0.06,0.24,-0.16,-0.01
03/04/2023 10:21:29.428,82,11.7,-3276.8,169,0.13,0.22,3.906,35816.000,0.001080,0.000540,0.81,1.13,0.02,0.30,-0.14,0.24
03/04/2023 10:21:30.428,81,11.5,-3276.8,-169,0.12,0.22,3.906,32551.000,0.001080,0.000500,0.81,1.14,0.02,0.20,-0.13,0.15
03/04/2023 10:21:31.428,80,11.4,-3276.8,171,0.17,0.25,3.906,37077.000,0.001080,0.000480,0.78,1.18,0.02,0.28,-0.16,0.22
03/04/2023 10:21:32.428,78,11.4,-3276.8,171,0.07,0.20,3.906,42867.000,0.001080,0.000280,0.83,1.00,0.02,0.19,-0.16,-0.04
03/04/2023 10:21:33.428,77,11.4,-3276.8,172,0.12,0.20,3.906,36008.000,0.001080,0.000240,0.87,1.03,0.02,0.21,-0.14,0.13
03/04/2023 10:21:34.428,76,11.5,-3276.8,172,0.10,0.19,3.906,31056.000,0.001060,0.000220,0.84,1.10,0.02,0.24,-0.10,0.16
03/04/2023 10:21:35.428,75,11.5,-3276.8,172,0.11,0.22,3.906,24956.000,0.001060,0.000320,0.78,1.13,0.01,0.22,-0.14,0.15
03/04/2023 10:21:36.428,74,11.6,-3276.8,-171,0.12,0.24,3.906,20026.000,0.001060,0.000260,0.74,1.15,0.02,0.25,-0.12,0.16
03/04/2023 10:21:37.428,74,11.7,-3276.8,-170,0.10,0.24,3.906,18395.000,0.001060,0.000320,0.78,1.04,0.04,0.27,-0.07,0.19
03/04/2023 10:21:38.428,78,12.0,-3276.8,-170,0.06,0.13,3.906,16718.000,0.001080,0.000740,0.83,1.01,0.04,0.22,-0.13,0.10
03/04/2023 10:21:39.428,80,12.7,-3276.8,-169,0.05,0.10,3.906,17110.000,0.001080,0.000600,0.85,0.97,0.12,0.22,-0.01,0.13
03/04/2023 10:21:40.428,81,13.5,-3276.8,-166,0.07,0.14,3.906,15557.000,0.001100,0.000520,0.85,0.95,0.15,0.31,-0.07,0.10
03/04/2023 10:21:41.428,81,13.9,-3276.8,-166,0.02,0.09,3.906,17182.000,0.001100,0.000360,0.86,0.95,0.20,0.30,-0.06,0.07
03/04/2023 10:21:42.428,80,14.2,-3276.8,-166,0.02,0.06,3.906,21377.000,0.001140,0.000280,0.87,0.96,0.18,0.24,-0.01,0.08
03/04/2023 10:21:43.428,79,14.4,-3276.8,-166,0.03,0.06,3.906,32467.000,0.001140,0.000260,0.86,0.97,0.18,0.26,-0.02,0.06
03/04/2023 10:21:44.428,77,14.5,-3276.8,168,0.11,0.18,3.906,40620.000,0.001200,0.000220,0.86,0.96,0.14,0.26,-0.21,0.08
03/04/2023 10:21:45.428,75,14.5,-3276.8,168,0.09,0.14,3.906,46979.000,0.001200,0.000180,0.83,0.96,0.09,0.24,-0.18,0.07
03/04/2023 10:21:46.428,77,14.5,-3276.8,168,0.09,0.21,3.906,51065.000,0.001240,0.000220,0.80,1.09,0.07,0.25,-0.12,0.15
03/04/2023 10:21:47.428,80,14.1,-3276.8,168,0.12,0.25,3.905,47000.000,0.001240,0.000340,0.77,1.14,0.03,0.28,-0.10,0.14
03/04/2023 10:21:48.428,83,13.3,-3276.8,169,0.10,0.21,3.905,49776.000,0.001220,0.000360,0.81,1.10,0.03,0.27,-0.14,0.14
03/04/2023 10:21:49.428,86,12.9,-3276.8,168,0.10,0.20,3.905,53326.000,0.001220,0.000280,0.79,1.10,0.12,0.26,-0.14,0.14
03/04/2023 10:21:50.428,89,12.6,-3276.8,169,0.13,0.22,3.905,56442.000,0.001200,0.000220,0.79,1.13,0.03,0.25,-0.14,0.16
03/04/2023 10:21:51.428,90,12.5,-3276.8,169,0.05,0.26,3.905,57159.000,0.001200,0.000160,0.81,1.21,0.04,0.25,-0.14,0.14
03/04/2023 10:21:52.428,89,12.4,-3276.8,-168,0.07,0.13,3.905,49103.000,0.001240,0.000200,0.85,0.96,0.18,0.25,-0.06,0.12
03/04/2023 10:21:53.428,91,12.3,-3276.8,-167,0.02,0.07,3.905,48266.000,0.001240,0.000260,0.87,0.95,0.19,0.26,-0.01,0.07
03/04/2023 10:21:54.428,88,12.3,-3276.8,-167,0.02,0.04,3.905,45657.000,0.001280,0.000200,0.89,0.95,0.15,0.22,0.00,0.07
03/04/2023 10:21:55.428,85,12.1,-3276.8,-167,0.02,0.07,3.905,44453.000,0.001280,0.000140,0.86,0.95,0.18,0.24,0.01,0.10
03/04/2023 10:21:56.428,83,11.6,-3276.8,-167,0.01,0.04,3.905,48417.000,0.001280,0.000360,0.87,0.95,0.19,0.25,0.00,0.09
03/04/2023 10:21:57.428,82,11.3,-3276.8,-167,0.02,0.03,3.905,50516.000,0.001280,0.000260,0.87,0.95,0.19,0.22,0.02,0.08
03/04/2023 10:21:58.428,81,11.1,-3276.8,-168,0.01,0.04,3.905,48828.000,0.001280,0.000200,0.85,0.93,0.19,0.24,0.01,0.09
03/04/2023 10:21:59.428,80,11.2,-3276.8,-166,0.02,0.04,3.904,51740.000,0.001280,0.000140,0.85,0.95,0.21,0.26,0.01,0.10
03/04/2023 10:22:00.428,78,11.4,-3276.8,-166,0.03,0.06,3.904,50032.000,0.001260,0.000100,0.87,0.93,0.19,0.27,-0.02,0.04
03/04/2023 10:22:01.428,76,11.5,-3276.8,-166,0.02,0.04,3.904,47500.000,0.001260,0.000240,0.87,0.95,0.19,0.24,-0.02,0.07
03/04/2023 10:22:02.428,74,11.6,-3276.8,-167,0.05,0.09,3.904,43780.000,0.001240,0.000360,0.87,0.97,0.18,0.25,-0.04,0.13
03/04/2023 10:22:03.428,66,11.6,-3276.8,-166,0.04,0.12,3.904,44315.000,0.001240,0.000740,0.85,0.93,0.20,0.26,-0.09,0.03
03/04/2023 10:22:04.428,62,11.6,-3276.8,-166,0.05,0.16,3.904,44736.000,0.001220,0.000660,0.85,0.96,0.19,0.30,-0.04,0.20
03/04/2023 10:22:05.428,60,11.6,-3276.8,-168,0.05,0.09,3.904,39785.000,0.001220,0.000700,0.86,0.97,0.13,0.27,0.00,0.14
03/04/2023 10:22:06.428,59,11.6,-3276.8,-170,0.08,0.14,3.904,37222.000,0.001280,0.000880,0.84,0.98,0.03,0.20,0.02,0.16
03/04/2023 10:22:07.428,59,11.6,-3276.8,-170,0.03,0.06,3.904,44448.000,0.001280,0.000560,0.86,0.97,0.10,0.20,0.00,0.12
03/04/2023 10:22:08.428,59,11.6,-3276.8,-170,0.05,0.10,3.904,49830.000,0.001260,0.000380,0.86,0.97,0.06,0.20,0.03,0.15
03/04/2023 10:22:09.428,60,11.2,-3276.8,-169,0.12,0.19,3.904,51274.000,0.001260,0.000260,0.86,0.96,0.16,0.22,-0.15,0.09
03/04/2023 10:22:10.428,61,10.7,-3276.8,-168,0.09,0.14,3.904,49864.000,0.001280,0.000240,0.85,0.97,0.18,0.22,-0.14,0.15
03/04/2023 10:22:11.428,73,10.4,-3276.8,-168,0.04,0.09,3.904,53863.000,0.001280,0.000300,0.86,0.96,0.16,0.26,0.02,0.12
03/04/2023 10:22:12.428,76,10.3,-3276.8,-168,0.03,0.07,3.903,56842.000,0.001300,0.000260,0.89,0.96,0.16,0.22,0.01,0.12
03/04/2023 10:22:13.428,73,10.2,-3276.8,-168,0.01,0.03,3.903,59061.000,0.001300,0.000180,0.87,0.95,0.18,0.24,0.01,0.09
03/04/2023 10:22:14.428,74,10.1,-3276.8,-168,0.02,0.04,3.903,60713.000,0.001280,0.000120,0.86,0.95,0.18,0.22,0.01,0.10
03/04/2023 10:22:15.428,72,10.1,-3276.8,-168,0.01,0.03,3.903,58600.000,0.001280,0.000140,0.87,0.95,0.16,0.22,0.03,0.10
03/04/2023 10:22:16.428,68,10.1,-3276.8,-168,0.01,0.06,3.903,48038.000,0.001280,0.000080,0.86,0.97,0.19,0.24,0.02,0.10
03/04/2023 10:22:17.428,65,10.1,-3276.8,-168,0.02,0.06,3.903,40900.000,0.001280,0.000100,0.87,0.96,0.16,0.22,-0.01,0.12
03/04/2023 10:22:18.428,62,10.0,-3276.8,-168,0.04,0.13,3.903,39658.000,0.001280,0.000140,0.86,0.95,0.18,0.22,-0.09,0.13
03/04/2023 10:22:19.428,64,9.9,-3276.8,167,0.08,0.14,3.903,38403.000,0.001280,0.000240,0.83,0.96,0.18,0.24,-0.13,0.02
03/04/2023 10:22:20.428,68,9.9,-3276.8,-167,0.05,0.14,3.903,38045.000,0.001240,0.000260,0.85,0.95,0.19,0.25,-0.01,0.16
03/04/2023 10:22:21.428,68,9.8,-3276.8,-167,0.03,0.07,3.903,36156.000,0.001240,0.000200,0.87,0.97,0.18,0.22,0.02,0.10
03/04/2023 10:22:22.428,66,9.8,-3276.8,-167,0.02,0.03,3.903,36672.000,0.001160,0.000140,0.86,0.95,0.16,0.25,0.01,0.09
03/04/2023 10:22:23.428,62,10.0,-3276.8,-167,0.02,0.03,3.903,32176.000,0.001160,0.000100,0.87,0.95,0.19,0.25,0.02,0.08
03/04/2023 10:22:24.428,62,10.3,-3276.8,-166,0.02,0.04,3.903,39681.000,0.001200,0.000100,0.86,0.93,0.19,0.26,-0.01,0.08
03/04/2023 10:22:25.428,61,10.5,-3276.8,-166,0.02,0.04,3.902,41277.000,0.001200,0.000120,0.85,0.93,0.21,0.27,-0.01,0.08
03/04/2023 10:22:26.428,63,10.7,-3276.8,-166,0.06,0.14,3.902,37667.000,0.001200,0.000120,0.85,0.93,0.19,0.27,0.02,0.22
03/04/2023 10:22:27.428,65,10.9,-3276.8,-165,0.06,0.09,3.902,44652.000,0.001200,0.000080,0.85,0.95,0.18,0.22,0.10,0.21
03/04/2023 10:22:28.428,66,11.0,-3276.8,-166,0.04,0.12,3.902,43857.000,0.001480,0.000220,0.84,0.98,0.20,0.30,-0.02,0.18
03/04/2023 10:22:29.428,65,11.0,-3276.8,-166,0.10,0.16,3.902,35127.000,0.001480,0.000160,0.87,0.96,0.14,0.22,-0.13,0.02
03/04/2023 10:22:30.428,65,11.0,-3276.8,166,0.09,0.16,3.902,28338.000,0.001720,0.000240,0.83,0.96,0.13,0.31,-0.14,0.08
03/04/2023 10:22:31.428,64,11.0,-3276.8,-166,0.04,0.07,3.902,26010.000,0.001720,0.000180,0.85,0.93,0.21,0.31,-0.02,0.06
03/04/2023 10:22:32.428,67,10.8,-3276.8,-166,0.01,0.04,3.902,30984.000,0.001760,0.000220,0.86,0.95,0.21,0.25,-0.03,0.06
03/04/2023 10:22:33.428,68,10.7,-3276.8,-166,0.03,0.09,3.902,26797.000,0.001760,0.000360,0.81,0.96,0.19,0.32,-0.01,0.07
03/04/2023 10:22:34.428,69,11.2,-3276.8,-166,0.03,0.08,3.902,24751.000,0.001800,0.000280,0.86,0.96,0.15,0.22,0.02,0.10
03/04/2023 10:22:35.428,69,11.5,-3276.8,-167,0.03,0.06,3.902,21059.000,0.001800,0.000220,0.87,0.96,0.16,0.22,0.02,0.10
03/04/2023 10:22:36.428,69,12.2,-3276.8,-168,0.05,0.13,3.902,19095.000,0.001760,0.000140,0.87,0.98,0.16,0.22,-0.13,0.08
03/04/2023 10:22:37.428,68,13.8,-3276.8,168,0.09,0.13,3.902,19496.000,0.001760,0.000180,0.86,0.93,0.18,0.24,-0.14,0.02
03/04/2023 10:22:38.428,68,14.8,-3276.8,-167,0.07,0.14,3.901,22724.000,0.001360,0.000180,0.85,0.97,0.18,0.27,-0.02,0.15
03/04/2023 10:22:39.428,68,15.4,-3276.8,-166,0.06,0.09,3.901,25323.000,0.001360,0.000160,0.85,0.93,0.21,0.28,-0.03,0.12
03/04/2023 10:22:40.428,68,15.7,-3276.8,-166,0.03,0.07,3.901,26216.000,0.001340,0.000140,0.86,0.95,0.20,0.27,-0.01,0.10
03/04/2023 10:22:41.428,67,15.9,-3276.8,-166,0.02,0.06,3.901,21383.000,0.001340,0.000120,0.86,0.93,0.20,0.27,-0.03,0.09
03/04/2023 10:22:42.428,67,16.0,-3276.8,-166,0.04,0.06,3.901,24690.000,0.001540,0.000100,0.86,0.93,0.20,0.27,-0.03,0.09
03/04/2023 10:22:43.428,66,16.1,-3276.8,-166,0.05,0.12,3.901,27616.000,0.001540,0.000180,0.86,0.93,0.19,0.25,0.03,0.16
03/04/2023 10:22:44.428,65,16.2,-3276.8,166,0.12,0.16,3.901,26828.000,0.001420,0.000140,0.85,0.98,0.19,0.26,-0.14,0.12
03/04/2023 10:22:45.428,66,16.2,-3276.8,-166,0.06,0.15,3.901,35743.000,0.001420,0.000120,0.86,0.96,0.20,0.27,-0.15,0.10
03/04/2023 10:22:46.428,67,15.9,-3276.8,-166,0.02,0.08,3.901,35443.000,0.001420,0.000100,0.86,0.93,0.20,0.26,0.01,0.09
03/04/2023 10:22:47.428,69,14.7,-3276.8,-166,0.02,0.04,3.901,40527.000,0.001420,0.000080,0.86,0.93,0.19,0.26,0.00,0.07
03/04/2023 10:22:48.428,68,14.0,-3276.8,-166,0.05,0.07,3.901,37479.000,0.001440,0.000080,0.87,0.95,0.19,0.26,0.01,0.12
03/04/2023 10:22:49.428,65,13.6,-3276.8,166,0.11,0.16,3.901,31284.000,0.001440,0.000100,0.86,0.97,0.19,0.26,-0.14,0.12
03/04/2023 10:22:50.428,66,13.3,-3276.8,-166,0.10,0.14,3.901,34514.000,0.001620,0.000160,0.84,0.97,0.19,0.28,-0.15,0.13
03/04/2023 10:22:51.428,67,12.9,-3276.8,168,0.10,0.14,3.900,39058.000,0.001620,0.000200,0.79,1.03,0.15,0.27,-0.09,0.18
03/04/2023 10:22:52.428,66,12.8,-3276.8,-168,0.12,0.21,3.900,36995.000,0.001540,0.000380,0.80,1.08,0.02,0.26,-0.13,0.15
03/04/2023 10:22:53.428,65,12.6,-3276.8,169,0.11,0.26,3.900,34053.000,0.001540,0.000280,0.69,1.18,0.06,0.32,-0.16,0.15
03/04/2023 10:22:54.428,64,13.0,-3276.8,169,0.15,0.22,3.900,30899.000,0.001460,0.000620,0.81,1.16,0.04,0.28,-0.14,0.19
03/04/2023 10:22:55.428,65,13.4,-3276.8,-168,0.14,0.27,3.900,28784.000,0.001460,0.000580,0.74,1.21,0.01,0.25,-0.24,0.12
03/04/2023 10:22:56.428,65,13.7,-3276.8,168,0.11,0.26,3.900,25148.000,0.001440,0.000520,0.69,1.18,0.07,0.30,-0.14,0.15
03/04/2023 10:22:57.428,65,13.9,-3276.8,168,0.09,0.20,3.900,22177.000,0.001440,0.000400,0.84,1.08,0.09,0.31,-0.12,0.16
03/04/2023 10:22:58.428,65,14.0,-3276.8,169,0.07,0.18,3.900,32222.000,0.001400,0.000360,0.83,1.10,0.04,0.28,-0.13,0.08
03/04/2023 10:22:59.428,65,14.1,-3276.8,168,0.05,0.12,3.900,39439.000,0.001400,0.000280,0.81,1.01,0.15,0.24,-0.12,0.10
03/04/2023 10:23:00.428,65,14.2,-3276.8,168,0.02,0.08,3.900,36870.000,0.001300,0.000200,0.84,0.97,0.14,0.21,-0.10,-0.01
03/04/2023 10:23:01.428,65,13.5,-3276.8,168,0.02,0.04,3.900,30044.000,0.001300,0.000160,0.87,0.96,0.16,0.22,-0.09,-0.02
03/04/2023 10:23:02.428,67,13.0,-3276.8,168,0.01,0.12,3.900,30254.000,0.001300,0.000120,0.87,0.96,0.01,0.24,-0.07,0.00
03/04/2023 10:23:03.428,68,12.8,-3276.8,168,0.01,0.04,3.899,25473.000,0.001300,0.000100,0.87,0.96,0.19,0.22,-0.06,-0.01
03/04/2023 10:23:04.428,67,12.7,-3276.8,168,0.01,0.04,3.899,20832.000,0.001260,0.000080,0.86,0.96,0.20,0.25,-0.09,-0.02
03/04/2023 10:23:05.428,66,13.6,-3276.8,168,0.01,0.04,3.899,20988.000,0.001260,0.000060,0.87,0.96,0.19,0.22,-0.10,-0.02
03/04/2023 10:23:06.428,66,14.6,-3276.8,166,0.01,0.03,3.899,20338.000,0.001600,0.000140,0.86,0.95,0.16,0.22,-0.09,-0.03
03/04/2023 10:23:07.428,62,15.2,-3276.8,166,0.02,0.03,3.899,20352.000,0.001600,0.000120,0.87,0.95,0.16,0.22,-0.09,-0.03
03/04/2023 10:23:08.428,59,15.7,-3276.8,168,0.01,0.04,3.899,26403.000,0.001620,0.000080,0.87,0.95,0.16,0.21,-0.07,-0.01
03/04/2023 10:23:09.428,58,16.2,-3276.8,166,0.02,0.04,3.899,33201.000,0.001620,0.000080,0.86,0.93,0.18,0.25,-0.08,-0.01
03/04/2023 10:23:10.428,59,16.4,-3276.8,167,0.02,0.06,3.899,33166.000,0.001640,0.000060,0.84,0.95,0.18,0.24,-0.12,-0.04
03/04/2023 10:23:11.428,59,16.5,-3276.8,167,0.02,0.04,3.899,31570.000,0.001640,0.000060,0.89,0.96,0.16,0.21,-0.12,-0.02
03/04/2023 10:23:12.428,58,16.6,-3276.8,168,0.02,0.07,3.899,27894.000,0.001440,0.000100,0.87,0.97,0.10,0.20,-0.09,-0.03
03/04/2023 10:23:13.428,60,16.4,-3276.8,168,0.05,0.08,3.899,26874.000,0.001440,0.000080,0.84,0.97,0.13,0.20,-0.15,-0.06
03/04/2023 10:23:14.428,64,16.0,-3276.8,169,0.10,0.15,3.899,24399.000,0.001480,0.000080,0.87,0.97,0.14,0.22,-0.10,0.12
03/04/2023 10:23:15.428,67,15.8,-3276.8,169,0.06,0.16,3.899,19035.000,0.001480,0.000100,0.86,1.00,0.14,0.21,-0.14,0.14
03/04/2023 10:23:16.428,68,15.6,-3276.8,168,0.08,0.14,3.899,14513.000,0.001580,0.000160,0.84,1.02,0.14,0.26,-0.15,0.08
03/04/2023 10:23:17.428,69,15.3,-3276.8,167,0.11,0.20,3.899,12393.000,0.001580,0.000240,0.79,1.08,0.09,0.32,-0.13,0.13
03/04/2023 10:23:18.428,71,14.5,-3276.8,-168,0.11,0.21,3.899,12438.000,0.001720,0.000200,0.81,1.09,0.10,0.30,-0.13,0.15
03/04/2023 10:23:19.428,76,14.1,-3276.8,170,0.13,0.20,3.899,12690.000,0.001720,0.000180,0.81,1.10,0.03,0.27,-0.14,0.13
03/04/2023 10:23:20.428,79,13.8,-3276.8,-168,0.11,0.25,3.899,11234.000,0.001720,0.000220,0.77,1.09,0.03,0.30,-0.13,0.19
03/04/2023 10:23:21.428,79,13.6,-3276.8,167,0.07,0.15,3.899,11005.000,0.001720,0.000160,0.83,1.03,0.08,0.30,-0.09,0.13
03/04/2023 10:23:22.428,80,13.9,-3276.8,166,0.09,0.14,3.899,16005.000,0.001660,0.000120,0.84,1.04,0.16,0.30,-0.14,0.13
03/04/2023 10:23:23.428,82,14.4,-3276.8,168,0.09,0.19,3.899,17897.000,0.001660,0.000160,0.83,1.09,0.07,0.28,-0.14,-0.06
03/04/2023 10:23:24.428,82,15.2,-3276.8,166,0.09,0.19,3.899,20650.000,0.001600,0.000160,0.80,1.07,0.02,0.27,-0.21,0.02
03/04/2023 10:23:25.428,79,15.7,-3276.8,167,0.12,0.24,3.899,20487.000,0.001600,0.000180,0.81,1.01,0.19,0.33,-0.15,0.20
03/04/2023 10:23:26.428,78,15.9,-3276.8,166,0.06,0.10,3.899,17962.000,0.001560,0.000140,0.85,0.97,0.18,0.30,-0.14,0.07
03/04/2023 10:23:27.428,79,16.1,-3276.8,166,0.03,0.10,3.899,14214.000,0.001560,0.000100,0.85,0.95,0.21,0.28,-0.04,0.06
03/04/2023 10:23:28.428,80,15.9,-3276.8,166,0.03,0.04,3.899,14111.000,0.001560,0.000100,0.86,0.95,0.21,0.26,-0.03,0.04
03/04/2023 10:23:29.428,79,15.5,-3276.8,-166,0.04,0.10,3.899,11989.000,0.001560,0.000200,0.83,0.95,0.20,0.30,-0.04,0.10
03/04/2023 10:23:30.428,80,15.8,-3276.8,-165,0.02,0.07,3.899,14865.000,0.001720,0.000200,0.84,0.95,0.21,0.28,-0.04,0.07
03/04/2023 10:23:31.428,80,16.5,-3276.8,-165,0.05,0.13,3.899,17629.000,0.001720,0.000240,0.83,1.00,0.16,0.34,-0.02,0.09
03/04/2023 10:23:32.428,77,17.0,-3276.8,-166,0.04,0.08,3.899,19661.000,0.001920,0.000220,0.86,0.96,0.16,0.27,0.02,0.13
03/04/2023 10:23:33.428,79,17.2,-3276.8,-166,0.02,0.09,3.899,24307.000,0.001920,0.000160,0.85,0.95,0.15,0.24,0.00,0.12
03/04/2023 10:23:34.428,78,17.4,-3276.8,-166,0.02,0.06,3.899,30928.000,0.001740,0.000140,0.86,0.95,0.19,0.25,-0.01,0.09
03/04/2023 10:23:35.428,76,17.4,-3276.8,-166,0.02,0.04,3.899,29128.000,0.001740,0.000100,0.86,0.95,0.19,0.24,-0.01,0.08
03/04/2023 10:23:36.428,71,17.2,-3276.8,-166,0.01,0.03,3.899,31920.000,0.001540,0.000080,0.89,0.96,0.19,0.25,0.01,0.08
03/04/2023 10:23:37.428,67,17.2,-3276.8,-167,0.01,0.03,3.899,37223.000,0.001540,0.000100,0.87,0.95,0.16,0.24,0.01,0.09
03/04/2023 10:23:38.428,65,17.1,-3276.8,-167,0.02,0.06,3.899,41336.000,0.001520,0.000060,0.87,0.96,0.15,0.24,0.00,0.09
03/04/2023 10:23:39.428,66,17.1,-3276.8,-166,0.03,0.07,3.899,44261.000,0.001520,0.000060,0.86,0.95,0.19,0.26,-0.04,0.06
03/04/2023 10:23:40.428,68,17.1,-3276.8,-166,0.02,0.07,3.899,45401.000,0.001560,0.000060,0.85,0.97,0.18,0.25,-0.02,0.10
03/04/2023 10:23:41.428,66,17.1,-3276.8,168,0.10,0.14,3.899,43481.000,0.001560,0.000080,0.87,0.96,0.12,0.22,-0.14,0.06
03/04/2023 10:23:42.428,65,17.1,-3276.8,166,0.04,0.12,3.899,39324.000,0.001600,0.000720,0.84,0.96,0.19,0.30,-0.15,0.00
03/04/2023 10:23:43.428,63,16.1,-3276.8,164,0.05,0.12,3.899,36574.000,0.001600,0.000500,0.84,0.92,0.24,0.37,-0.09,0.01
03/04/2023 10:23:44.428,63,15.4,-3276.8,163,0.04,0.10,3.899,29906.000,0.001580,0.000420,0.81,0.93,0.24,0.38,-0.04,0.03
03/04/2023 10:23:45.428,64,14.9,-3276.8,162,0.04,0.10,3.899,24035.000,0.001580,0.000300,0.84,0.91,0.26,0.36,-0.04,0.10
03/04/2023 10:23:46.428,66,14.4,-3276.8,163,0.08,0.14,3.899,23561.000,0.001500,0.000500,0.83,1.02,0.12,0.36,-0.14,0.13
03/04/2023 10:23:47.428,66,14.1,-3276.8,166,0.08,0.14,3.899,25183.000,0.001500,0.000420,0.85,0.96,0.10,0.25,-0.13,0.03
03/04/2023 10:23:48.428,66,14.3,-3276.8,166,0.06,0.15,3.899,22077.000,0.001480,0.000360,0.86,0.96,0.19,0.26,-0.04,0.13
